timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749564030261,63.79164416100166,9.371224444303824,54,95,8.495,133.324,26.656,-6.32,63.608354114713215,1007.252542671984,16.127347956131604,50.16
1749564030862,63.791648822579035,9.371247201245149,63,105,67.006,-2.676,-39.325,41.571,63.61114808652246,1007.266743768694,16.115363908275175,50.16
1749564031463,63.791652702651135,9.371270902060454,71,105,15.148,238.365,6.01,49.288,63.71114808652246,1007.2862209580838,16.10668662674651,50.166626746506985
1749564032063,63.79165586621187,9.371292904523017,71,125,42.348,85.34,5.522,9.255,63.81098169717138,1007.3099335329342,16.100698602794413,50.17860279441118
1749564032663,63.79165913638658,9.37131449068497,61,100,-39.288,215.349,53.178,35.382,63.921630615640595,1007.3124355289422,16.094710578842317,50.16942115768463
1749564033264,63.79164530124724,9.37136397328256,85,139,-36.527,147.636,73.748,38.571,53.23798675496688,1007.3136790628116,16.08742771684945,50.165144566301095
1749564033865,63.79166756193844,9.371358055784803,72,109,-31.485,172.382,37.58,50.746,64.11098169717138,1007.3205698903288,16.07544366899302,50.18911266201396
1749564034466,63.791672404381586,9.371379580249585,70,120,-5.965,207.22,31.405,15.46,64.18901830282861,1007.3323419161676,16.06672654690619,50.19017964071857
1749564035067,63.79167762890738,9.371400777950637,62,105,-22.974,367.599,38.644,5.841,64.1,1007.3481766467066,16.06072854291417,50.17218562874252
1749564035667,63.79168300356073,9.371422495976152,74,110,41.454,-72.778,23.93,14.249,64.07836938435939,1007.3561949152542,16.04949152542373,50.17
1749564036268,63.79168802150042,9.371444300874897,53,95,-20.546,242.057,-0.793,67.387,63.891895261845384,1007.3630473053892,16.03875249500998,50.17249500998004
1749564036869,63.791692658940654,9.371466613843594,66,95,-48.795,299.841,48.014,26.753,63.8783693843594,1007.3695251497004,16.032754491017965,50.18449101796407
1749564037468,63.79169713958957,9.371489002778702,79,131,-7.761,213.87,7.188,83.26,63.7,1007.3790115768464,16.023552894211576,50.19644710578842
1749564038070,63.79170166634498,9.37151220094842,71,95,-14.66,283.323,20.858,34.283,63.68935108153079,1007.3911477045908,16.011536926147706,50.20846307385229
1749564038670,63.79170598666112,9.371534261447588,54,65,14.651,364.666,-12.951,10.349,63.6,1007.406166467066,16.004780439121756,50.215219560878246
1749564039272,63.79170910151248,9.37155981565345,70,119,12.037,266.947,0.482,48.134,62.8096563876652,1007.419395214357,15.998773678963111,50.22
1749564039872,63.7917145595,9.371578290566667,70,135,1.363,134.803,34.55,10.404,63.5895,1007.423762113659,15.992791625124626,50.22
1749564040473,63.79171716882298,9.37160233153484,86,150,21.349,221.722,20.71,22.085,62.48449717514124,1007.4335847305388,15.983592814371258,50.22320359281437
1749564041074,63.7917228487493,9.371620092842486,64,100,-16.291,326.783,18.3,13.875,63.5,1007.4481598802396,15.971596806387224,50.229201596806384
1749564041674,63.79172677549639,9.371640623524682,57,111,-53.195,242.729,61.63,39.119,63.489517470881864,1007.4691787637088,15.964815553339982,50.23518444666002
1749564042275,63.79173084162922,9.37166230911985,64,109,41.124,178.068,2.185,11.0,63.38426966292135,1007.491021756487,15.957644710578842,50.24117764471058
1749564042876,63.79173473598333,9.37168253215,85,160,113.337,-117.74,-5.741,7.717,63.279,1007.5120147704592,15.945648702594813,50.247175648702594
1749564043477,63.79173903193289,9.371703825146977,85,139,-8.512,79.776,35.053,20.832,63.089351081530786,1007.5339161515454,15.936829511465604,50.253170488534394
1749564044077,63.79174351719166,9.371725774533331,66,111,-0.692,-43.16,46.794,19.396,62.979,1007.5565881355932,15.930847457627118,50.25915254237288
1749564044677,63.79174789953488,9.371747008139534,66,115,-42.714,162.325,76.259,-1.893,62.77906976744186,1007.5875030938124,15.924860279441118,50.25486027944112
1749564045278,63.791751378172165,9.3717718686405,89,175,13.7,503.053,9.159,35.167,61.86813196814562,1007.6176023952096,15.917724550898203,50.25
1749564045879,63.7917573452579,9.371791214470328,84,125,68.0,-73.552,11.63,3.661,62.47903494176373,1007.6381755489024,15.905728542914172,50.25
1749564046479,63.791762156378255,9.37181368780366,83,130,41.642,-56.726,-0.525,60.01,62.26905158069883,1007.6582356929212,15.896879361914255,50.24375872382851
1749564047080,63.79176694500555,9.371836627623406,92,135,40.575,147.909,-0.518,48.651,61.96905158069884,1007.6778895314058,15.890887337986042,50.23177467597208
1749564047680,63.79177158765,9.371858507380557,65,125,4.046,38.335,50.415,-4.609,61.649166666666666,1007.687327744511,15.8849001996008,50.2401996007984
1749564048290,63.79177686914482,9.371882464338327,92,169,14.449,17.145,49.766,3.752,61.146816479400755,1007.6937306387226,15.877624750499002,50.25
1749564048881,63.79178194996118,9.371904575513035,87,165,1.587,202.875,40.85,23.267,60.74925124792013,1007.6943794411178,15.865828343313373,50.25
1749564049480,63.79178577820583,9.37192920790073,97,152,-1.729,643.882,-3.24,33.797,59.523005464480875,1007.7024438683948,15.856939182452642,50.243878364905285
1749564050081,63.791791667763015,9.371949954479511,86,135,-5.133,210.982,24.001,43.922,59.880398671096344,1007.7176036889332,15.850947158524429,50.23189431704885
1749564050683,63.79179614818056,9.371972229297224,81,129,65.749,137.593,-13.874,31.212,59.7,1007.7382479561315,15.83989032901296,50.24010967098704
1749564051282,63.79179982824506,9.37199869059322,73,126,24.113,32.031,-4.883,42.162,59.122641949152545,1007.7598482552344,15.828973080757727,50.24897308075773
1749564051883,63.79180537317249,9.372019520632278,82,95,19.765,-3.236,38.858,-12.892,59.69051580698836,1007.7817191425725,15.822981056829512,50.242981056829514
1749564052484,63.79181020626456,9.372041719506376,75,105,25.346,268.886,14.976,5.744,59.552579034941765,1007.7973779104478,15.816995024875622,50.24
1749564053084,63.79181517571111,9.372065245933332,79,155,13.142,239.388,43.493,21.026,59.062666666666665,1007.8068704477612,15.811024875621891,50.24
1749564053686,63.791819708044926,9.37208770886578,73,115,-8.936,176.782,45.597,46.484,58.67104825291182,1007.8200536926148,15.80003992015968,50.24996007984032
1749564054287,63.79182401778402,9.372110109552644,71,144,52.965,27.401,-1.15,5.602,58.39275905118602,1007.8330888223552,15.789021956087824,50.260978043912175
1749564054887,63.791828539506376,9.372131788222408,77,110,-41.771,557.419,17.999,71.916,58.4,1007.8415918163672,15.783033932135728,50.266966067864274
1749564055487,63.791832288955824,9.372156359756806,79,140,32.551,277.159,31.762,-10.295,57.70588487282463,1007.8513596211366,15.774097706879362,50.26409770687936
1749564056087,63.79183809558791,9.37217579515807,91,165,7.351,354.24,30.069,7.27,58.40931780366056,1007.8624264207378,15.762133599202391,50.252133599202395
1749564056687,63.79184286899334,9.37219713181919,72,111,121.603,36.452,-20.896,2.937,58.5,1007.869516966068,15.75507984031936,50.269680638722555
1749564057288,63.79184743020599,9.372219123537244,65,115,41.902,-88.479,0.888,15.317,58.5,1007.8766803589232,15.749082751744766,50.290917248255234
1749564057889,63.79185156579167,9.372240302166666,62,130,-13.328,290.157,21.864,30.337,58.509166666666665,1007.888964007976,15.74309072781655,50.29690927218345
1749564058490,63.79185580121187,9.372262348297284,65,121,-30.544,150.31,64.884,-3.87,58.6,1007.9009285144566,15.734197407776673,50.30290129611166
1749564059091,63.79185988370771,9.3722838786467,82,140,44.132,242.954,9.712,8.928,58.609317803660566,1007.9125530408774,15.72221335992024,50.308893320039886
1749564059691,63.79186405285635,9.372305222920131,81,130,2.983,530.408,3.83,-3.433,58.70915141430949,1007.9309349950148,15.715124626121636,50.31975074775673
1749564060291,63.79186743190851,9.372328973537684,63,105,18.47,152.754,15.174,16.705,58.229203599550054,1007.9497852295408,15.708283433133731,50.33171656686626
1749564060891,63.79187245821131,9.37234833478924,75,125,36.712,260.112,-5.172,11.952,58.80881863560732,1007.9622403193612,15.696307385229542,50.34369261477046
1749564061493,63.79187601772931,9.372371804749442,73,115,33.978,191.424,14.536,-24.867,58.20437852348993,1007.9755932135728,15.687145708582834,50.35
1749564062093,63.79188150265114,9.372391412884085,63,110,28.273,94.692,2.764,34.516,59.008985024958406,1007.9898447105788,15.68115768463074,50.35
1749564062693,63.79188574095674,9.372412569273433,83,145,-21.314,442.851,14.248,45.635,59.10881863560732,1008.000755134596,15.67517447657029,50.35965104685942
1749564063293,63.7918902646546,9.37243528548481,68,130,34.133,202.36,-8.93,39.682,59.20649188514357,1008.009791017964,15.669191616766469,50.37161676646706
1749564063895,63.791895174464784,9.372457019123685,58,109,0.837,174.065,33.894,-2.983,59.3,1008.0119538922156,15.663183632734532,50.383632734530934
1749564064497,63.79190008941209,9.372479169134776,82,115,-12.175,271.852,29.819,38.579,59.3089850249584,1008.0123374251496,15.65435129740519,50.392824351297406
1749564065098,63.791904762365505,9.372503167789796,64,120,-14.647,170.209,17.593,80.392,59.408985024958405,1008.0107179640718,15.642355289421156,50.39882235528942
1749564065698,63.791909087296176,9.37252566072102,79,140,71.535,91.705,18.702,-3.601,59.50881863560732,1008.0134184890655,15.63520874751491,50.414373757455266
1749564066299,63.79191277002186,9.37254920463388,85,139,-33.766,286.029,53.278,12.794,59.16638469945355,1008.0170527888446,15.629233067729084,50.429233067729086
1749564066900,63.79191765492235,9.372569878580144,78,114,15.722,27.143,44.862,41.648,59.70881863560732,1008.019806374502,15.623247011952191,50.42324701195219
1749564067499,63.79192223965335,9.372592736627842,64,135,-20.409,192.672,59.103,-1.739,59.80848585690516,1008.0203464071856,15.617275449101797,50.43089820359282
1749564068099,63.791926897222226,9.372614785555555,66,145,88.253,-125.646,-7.259,7.23,59.916666666666664,1008.0182505988024,15.6112874251497,50.4548502994012
1749564068700,63.791931297509706,9.372635736943982,101,185,8.311,408.747,15.451,30.959,60.116971713810315,1008.0293880239522,15.600578842315368,50.46
1749564069302,63.79193549914705,9.372658410320708,73,114,-38.926,294.756,49.704,54.101,59.918755373592624,1008.0433837623764,15.589287128712872,50.467128712871286
1749564069901,63.791939829305555,9.372677946388889,83,140,14.134,251.366,11.99,78.172,60.61666666666667,1008.051568118812,15.583356435643564,50.526435643564355
1749564070502,63.79194403494555,9.372700731560132,65,120,-5.362,177.964,20.822,41.38,60.287609374999995,1008.0569844311376,15.577385229540916,50.54431137724551
1749564071102,63.79194903853855,9.372721110646149,86,90,31.283,228.65,-20.407,35.513,61.016638935108155,1008.0587808383234,15.571397205588823,50.50838323353293
1749564071703,63.79195358944444,9.372742513472224,74,125,18.791,455.284,-12.318,50.663,61.225,1008.059889431705,15.565403788634098,50.5
1749564072305,63.79195818310811,9.372765194144144,85,169,32.541,121.95,18.85,23.062,61.17918918918919,1008.0611251497008,15.55940119760479,50.50239520958084
1749564072905,63.79196284316694,9.372785599273431,103,175,10.991,195.744,31.356,8.313,61.82545757071547,1008.0653766467068,15.553413173652697,50.52634730538922
1749564073515,63.791967475,9.372808217333334,79,119,-15.786,66.743,56.197,19.433,62.120000000000005,1008.0673724825524,15.547328015952145,50.521296111665
1749564074105,63.79197218742651,9.37283161625624,70,115,29.566,-76.982,36.287,-9.424,62.30831946755407,1008.0664313060818,15.541445663010968,50.48011964107677
1749564074707,63.791976376501104,9.37285588022627,60,105,49.814,-3.682,-0.785,5.575,61.89835927152318,1008.0733605788424,15.535439121756486,50.50192614770459
1749564075311,63.791977141235954,9.372892543146069,74,84,29.231,192.007,30.251,27.685,56.46839775280899,1008.0822532934131,15.52941117764471,50.54117764471058
1749564075909,63.7919860541736,9.372900404645035,89,140,-4.543,261.984,42.861,35.229,62.60848585690516,1008.0858341317364,15.523443113772457,50.55311377245509
1749564076512,63.79199003097141,9.37292477418847,70,94,32.349,162.879,-3.839,-10.56,62.245340116279074,1008.0843467065868,15.517425149700598,50.5574251497006
1749564077111,63.791994658951744,9.372947068771492,84,160,35.781,0.233,19.634,43.361,62.92595673876872,1008.076097005988,15.511447105788424,50.55144710578842
1749564077711,63.79199911292845,9.37296874365502,69,145,54.739,-72.044,15.875,11.796,63.21697171381032,1008.070969890329,15.505463609172482,50.55907278165503
1749564078312,63.792004033008745,9.372990582696628,85,154,-7.437,454.795,22.815,7.297,63.4191011235955,1008.0665017964072,15.499471057884232,50.57
1749564078911,63.792008763832506,9.373011496974488,77,134,-6.857,684.54,30.643,2.575,63.624459234608985,1008.058610778443,15.493493013972056,50.57
1749564079512,63.79201389571825,9.373033600815308,83,145,-31.824,225.176,67.888,6.719,63.92445923460898,1008.0475371257484,15.48749500998004,50.6200998003992
1749564080112,63.79201914403772,9.3730565218802,83,150,-59.633,281.444,67.653,61.94,64.23194675540766,1008.0320880239522,15.481506986027943,50.73986027944112
1749564080712,63.79202384605657,9.373078407218523,74,116,18.703,218.025,10.707,-4.273,64.62346089850249,1008.0163700598804,15.47551896207585,50.69382235528942
1749564081313,63.792028360377955,9.373100231623376,79,145,-14.83,132.936,52.635,71.001,64.91408591408592,1008.0008438247012,15.4695219123506,50.600956175298805
1749564081914,63.79203270398503,9.373122582579034,68,115,32.356,67.76,24.683,-6.3,65.10782029950083,1007.9888717131472,15.463535856573706,50.612928286852586
1749564082515,63.79203669936121,9.373144580124844,57,95,46.399,171.507,-4.803,-6.657,65.21760299625468,1007.9802041916168,15.45754491017964,50.624910179640715
1749564083116,63.792040473968385,9.373166043344426,84,115,10.1,184.2,14.374,33.752,65.40798668885192,1007.976305489022,15.451546906187623,50.63690618762475
1749564083718,63.79204426905158,9.37318715515807,78,130,9.253,222.258,30.539,5.211,65.508153078203,1007.9782889221556,15.445538922155688,50.63553892215569
1749564084319,63.792048583053614,9.373209607156175,67,109,-56.911,400.525,26.307,111.982,65.60489510489509,1007.9797710867398,15.439541375872382,50.63091724825524
1749564084921,63.792053109444446,9.3732321575,71,75,58.072,-15.161,-7.957,32.071,65.70833333333334,1007.9506013958126,15.433539381854436,50.64292123629113
1749564085522,63.79205745628589,9.373253321922595,78,96,1.061,338.279,12.615,26.599,65.8063670411985,1007.928097005988,15.42754491017964,50.65
1749564086122,63.79206213124167,9.373276251205557,61,100,20.078,-25.371,33.117,3.316,65.90816666666667,1007.9151628742516,15.421556886227544,50.65
1749564086722,63.792066643646706,9.373297844767055,59,166,54.414,52.368,-10.661,29.435,66.008153078203,1007.9054255234296,15.41557328015952,50.65442671984048
1749564087324,63.792071261610054,9.373321282565769,55,85,17.317,186.489,0.878,10.29,66.09500499500498,1007.8956276447108,15.409570858283434,50.65957085828343
1749564087924,63.79207583239324,9.373345386428175,62,100,95.894,157.646,-41.723,-17.573,66.0,1007.8708971057883,15.403582834331338,50.65358283433134
1749564088524,63.79208059879317,9.373368990759468,67,105,57.847,46.8,12.388,-16.963,66.00611735330837,1007.8472007984032,15.397594810379244,50.65481037924152
1749564089124,63.79208534924015,9.373391272983916,63,95,8.694,92.393,29.053,22.575,66.10798668885191,1007.8250451097804,15.391606786427149,50.66678642714571
1749564089726,63.79209006296512,9.373413999186043,67,129,38.973,66.102,27.11,9.407,66.20813953488373,1007.8135600199402,15.385603190428714,50.67439680957128
1749564090326,63.79209476711954,9.373436901650017,61,90,18.207,16.429,34.109,6.259,66.31408591408591,1007.8054267465068,15.379620758483034,50.67962075848303
1749564090927,63.79209960708818,9.373458869220745,74,120,6.284,71.989,9.877,43.484,66.50798668885191,1007.7884523952096,15.373622754491018,50.67362275449102
1749564091528,63.79210443660425,9.373480266111113,55,80,-14.683,-0.733,40.184,28.681,66.60599250936329,1007.7777962075849,15.367624750499,50.67
1749564092129,63.79210910226012,9.37350192625624,54,90,45.789,185.254,-1.505,12.49,66.7,1007.776776546906,15.361626746506984,50.67
1749564092730,63.79211370724626,9.373523211303382,43,80,-7.308,28.164,21.845,15.679,66.70798668885192,1007.7675041874376,15.355633100697906,50.68310069790628
1749564093330,63.792111750831616,9.373554865313784,40,80,25.184,62.891,6.163,4.648,61.83046296296296,1007.7541954091816,15.349650698602794,50.70034930139721
1749564093930,63.79212321071825,9.373567893272323,47,50,45.88,131.15,-19.318,34.172,66.8,1007.7249738522954,15.343662674650698,50.7063373253493
1749564094531,63.7921276949459,9.373589712915106,49,91,28.851,20.612,6.81,15.358,66.77702871410736,1007.7050469591228,15.337666999002993,50.70766699900299
1749564095137,63.792132389589575,9.373611215845813,38,64,25.698,-68.869,7.095,40.961,66.47454242928453,1007.699730109671,15.331625124626122,50.701625124626126
1749564095738,63.79213678042984,9.373632110587907,49,70,-4.08,54.038,37.714,36.741,66.17454242928453,1007.6908762711864,15.325633100697909,50.7
1749564096341,63.792141346013985,9.373654400666,65,104,12.264,355.361,9.514,13.398,65.8947052947053,1007.6810345309382,15.319620758483037,50.701137724550904
1749564096939,63.79214559847222,9.373675715694445,53,75,-32.05,197.96,29.276,33.922,65.8,1007.6768568862276,15.31365269461078,50.71904191616766
1749564097540,63.7921501953995,9.373698156510612,69,105,-19.167,30.479,52.709,51.421,65.8063670411985,1007.6698204590816,15.307654690618763,50.72765469061876
1749564098140,63.79215161467014,9.373741195225694,49,80,-8.398,13.444,15.262,30.354,60.56991145833334,1007.6583833333334,15.301666666666668,50.721666666666664
1749564098741,63.792158932279534,9.37374299501941,45,65,22.649,38.711,-18.0,50.014,66.11663893510814,1007.6497046859422,15.3,50.72432701894317
1749564099345,63.79216355083916,9.373765938196804,51,85,63.025,-126.273,6.386,17.819,66.3052947052947,1007.6433488023952,15.299650698602797,50.73139720558882
1749564099946,63.79216802374167,9.373787424833331,49,95,-35.501,301.465,24.502,37.934,66.4,1007.6579239520958,15.293652694610778,50.75538922155689
1749564100547,63.79217268666667,9.373809688595506,60,120,11.369,223.688,11.34,64.342,66.4,1007.6639415752742,15.28765702891326,50.77
1749564101147,63.79217723425125,9.373831068344426,48,90,-15.064,165.563,20.293,37.481,66.40881863560733,1007.6566434695912,15.281674975074775,50.77
1749564101748,63.79218155408889,9.373852959430556,50,79,-2.738,192.002,-9.769,48.232,66.5,1007.6435051844468,15.27568295114656,50.76568295114656
1749564102354,63.79218629436959,9.373875827860944,46,88,-24.033,191.698,20.16,36.044,66.50588822355289,1007.6284836490528,15.269641076769693,50.760717846460615
1749564102951,63.792190760316664,9.373897580466666,44,50,-18.449,373.049,7.213,41.073,66.609,1007.6215791625124,15.2636889332004,50.7726221335992
1749564103551,63.79219515259804,9.37392071925245,51,70,7.86,-20.996,28.123,24.8,66.32643382352941,1007.6175065868264,15.257704590818363,50.77770459081837
1749564104151,63.792200174592345,9.37394149010538,39,75,8.722,60.862,2.412,19.341,66.7,1007.6180455089822,15.251716566866268,50.77171656686627
1749564104751,63.7922045148142,9.373962465091514,39,60,37.421,-47.268,-4.038,-7.402,66.7,1007.6184562874251,15.245728542914172,50.77427145708583
1749564105351,63.792209132634035,9.373984682872129,54,95,4.771,10.65,34.034,-2.628,66.70509490509491,1007.6186626121636,15.239740777667,50.780518444666
1749564105952,63.792213794515504,9.374005987220375,35,55,-43.642,163.249,24.15,74.331,66.80847176079735,1007.6154868394816,15.233748753738784,50.79250249252243
1749564106552,63.79221896804167,9.37402746654375,44,70,16.639,77.515,2.463,-7.532,66.89387500000001,1007.6100796407186,15.227764471057885,50.795528942115766
1749564107153,63.7922244958985,9.374050274129228,27,55,-14.59,118.577,9.239,36.528,66.8,1007.6009026946108,15.22176646706587,50.783532934131735
1749564107753,63.79222999977537,9.374073558083747,39,40,15.809,306.738,0.053,-3.345,66.791846921797,1007.5877409770688,15.215782652043869,50.78
1749564108353,63.792235143521474,9.37409698543623,42,55,-21.514,254.707,12.085,25.341,66.7,1007.5729254237287,15.209800598205383,50.78019940179462
1749564108954,63.79223966997504,9.37412052855796,45,60,38.403,-26.274,15.457,9.764,66.7,1007.5586644067796,15.203808574277168,50.78619142572283
1749564109557,63.792243935561096,9.374142505054031,32,35,-32.651,180.301,29.285,10.006,66.69364089775561,1007.54622,15.197833333333334,50.794333333333334
1749564110157,63.79224825336389,9.374165456597222,41,79,6.28,251.389,-0.432,27.35,66.59183333333333,1007.5370435294118,15.191950980392155,50.80609803921569
1749564110757,63.79225217983915,9.374186508424849,42,35,38.046,-50.926,-13.626,-3.351,66.491846921797,1007.5379180458624,15.186001994017946,50.81
1749564111358,63.79225639641154,9.374208612143647,27,30,7.843,-8.574,15.053,-6.518,66.4,1007.543790229312,15.180009970089731,50.81
1749564111960,63.792260251120354,9.374230334783697,32,30,29.744,-69.383,4.848,-1.931,66.39168053244593,1007.5464391217564,15.174001996007984,50.815998003992014
1749564112559,63.79226422907615,9.374251994837705,40,70,-12.198,-1.816,22.697,15.919,66.3,1007.5478467789892,15.168037661050546,50.82588701684836
1749564113158,63.79226889328341,9.3742756792457,39,50,-3.476,141.511,5.803,16.002,66.3,1007.5467781962338,15.162101090188305,50.84369672943509
1749564113762,63.79227332293955,9.374297993211314,33,34,16.525,-40.624,12.656,-6.336,66.30831946755407,1007.5427653040878,15.156091724825524,50.842183449651046
1749564114363,63.79227814638889,9.374321779444443,42,64,20.24,97.629,-16.177,12.001,66.4,1007.5371927218343,15.150099700897307,50.830199401794616
1749564114972,63.79228281943428,9.374344446561286,44,67,12.124,189.345,0.462,38.795,66.4,1007.5473719840478,15.144027916251249,50.84194416749751
1749564115564,63.79228740336242,9.374366805353285,35,65,18.867,4.048,1.424,1.428,66.4,1007.550960279441,15.13812375249501,50.85
1749564116164,63.79229177048808,9.374388924215198,33,50,9.134,337.512,-6.116,21.791,66.49201331114809,1007.5403015968064,15.132135728542917,50.85
1749564116765,63.79229613933334,9.374411267466666,42,60,-22.323,2.167,33.467,43.199,66.408,1007.5378131736528,15.1261377245509,50.861586826347306
1749564117366,63.792300791467,9.374432701508598,34,65,28.791,251.662,-30.383,35.824,66.5,1007.53985249501,15.120139720558882,50.87958083832336
1749564117966,63.79230572744038,9.37445429132557,31,55,-4.007,18.566,25.894,29.584,66.5,1007.531954237288,15.114157527417746,50.88
1749564118566,63.7923102330374,9.374476677747635,37,65,-3.702,75.445,19.899,10.178,66.17215906288533,1007.524619760479,15.10817365269461,50.88182634730539
1749564119167,63.79231540520244,9.37449893585968,43,95,3.37,196.577,2.284,36.425,66.60782029950083,1007.5191015968064,15.102175648702596,50.88782435129741
1749564119767,63.79231962135555,9.374517416105556,31,55,0.8,14.059,1.547,45.464,66.69233333333334,1007.5108477045908,15.1,50.89
1749564120367,63.79232322603993,9.374533177964503,37,65,42.491,-64.39,9.857,-19.363,66.6,1007.5010273453096,15.1,50.89
1749564120968,63.79232539936772,9.37454339369939,42,70,-18.538,29.283,32.332,29.161,66.5846921797005,1007.4928220338984,15.0942073778664,50.9015852442672
1749564121571,63.792325988108615,9.374548165805244,47,44,3.997,-0.669,36.694,-1.077,66.4059925093633,1007.480597005988,15.08819361277445,50.913612774451096
